
bagSizePercent numExecutionSlots numFeatures numIterations CORRECT DENBORA
	5	 	12	 	 200	  11	   0.5726141078838174	 0.0035729
	5	 	12	 	 200	  16	   0.5877551020408163	 0.0036559
	5	 	12	 	 200	  21	   0.5321888412017167	 0.0049865
	5	 	12	 	 200	  26	   0.5690376569037656	 0.0058852
	5	 	12	 	 200	  31	   0.5321888412017167	 0.0071254
	5	 	12	 	 200	  36	   0.5065502183406114	 0.0079885
	5	 	12	 	 200	  41	   0.45945945945945943	 0.0086721
	5	 	12	 	 200	  46	   0.5130434782608695	 0.0098194
	5	 	12	 	 400	  1	   0.5198555956678701	 6.718E-4
	5	 	12	 	 400	  6	   0.4545454545454546	 0.0015065
	5	 	12	 	 400	  11	   0.4978902953586498	 0.0025486
	5	 	12	 	 400	  16	   0.5041322314049587	 0.0034744
	5	 	12	 	 400	  21	   0.5316455696202531	 0.0042928
	5	 	12	 	 400	  26	   0.5560165975103735	 0.005333
	5	 	12	 	 400	  31	   0.5254237288135594	 0.0061688
	5	 	12	 	 400	  36	   0.5361702127659574	 0.0066829
	5	 	12	 	 400	  41	   0.5108225108225108	 0.0079308
	5	 	12	 	 400	  46	   0.5462184873949579	 0.0085297
	5	 	12	 	 600	  1	   0.5362318840579711	 7.209E-4
	5	 	12	 	 600	  6	   0.5564516129032258	 0.0014806
	5	 	12	 	 600	  11	   0.6159999999999999	 0.0024091
	5	 	12	 	 600	  16	   0.5977011494252873	 0.0030274
	5	 	12	 	 600	  21	   0.5714285714285714	 0.0041363
	5	 	12	 	 600	  26	   0.5887096774193549	 0.0048747
	5	 	12	 	 600	  31	   0.5439330543933054	 0.0056335
	5	 	12	 	 600	  36	   0.5737704918032787	 0.0062271
	5	 	12	 	 600	  41	   0.5355648535564853	 0.0116053
	5	 	12	 	 600	  46	   0.5619834710743802	 0.0080652
	5	 	12	 	 800	  1	   0.5055762081784386	 6.887E-4
	5	 	12	 	 800	  6	   0.5207547169811321	 0.001432
	5	 	12	 	 800	  11	   0.5820895522388061	 0.0022926
	5	 	12	 	 800	  16	   0.5904059040590406	 0.0029024
	5	 	12	 	 800	  21	   0.5793650793650794	 0.0037929
	5	 	12	 	 800	  26	   0.5849802371541503	 0.0045565
	5	 	12	 	 800	  31	   0.5691056910569106	 0.0053722
	5	 	12	 	 800	  36	   0.576	 0.0057468
	5	 	12	 	 800	  41	   0.5606694560669456	 0.0066348
	5	 	12	 	 800	  46	   0.5691056910569106	 0.007298
	7	 	12	 	 0	  1	   0.608058608058608	 0.0012469
	7	 	12	 	 0	  6	   0.5702479338842975	 0.0045842
	7	 	12	 	 0	  11	   0.3714285714285714	 0.008474
	7	 	12	 	 0	  16	   0.4166666666666667	 0.0123344
	7	 	12	 	 0	  21	   0.3235294117647059	 0.0178855
	7	 	12	 	 0	  26	   0.40186915887850466	 0.0201973
	7	 	12	 	 0	  31	   0.3714285714285714	 0.0316806
	7	 	12	 	 0	  36	   0.3557692307692308	 0.0345222
	7	 	12	 	 0	  41	   0.3235294117647059	 0.035211
	7	 	12	 	 0	  46	   0.3557692307692308	 0.038026
	7	 	12	 	 200	  1	   0.4274193548387097	 6.968E-4
	7	 	12	 	 200	  6	   0.6376811594202898	 0.0021463
	7	 	12	 	 200	  11	   0.5928853754940712	 0.0034986
	7	 	12	 	 200	  16	   0.6015624999999999	 0.00452
	7	 	12	 	 200	  21	   0.5952380952380952	 0.0061437
	7	 	12	 	 200	  26	   0.6590909090909092	 0.0071298
	7	 	12	 	 200	  31	   0.6190476190476191	 0.0083757
	7	 	12	 	 200	  36	   0.6459143968871596	 0.0092988
	7	 	12	 	 200	  41	   0.5991902834008097	 0.010163
	7	 	12	 	 200	  46	   0.6692307692307693	 0.0118931
	7	 	12	 	 400	  1	   0.5878136200716846	 6.554E-4
	7	 	12	 	 400	  6	   0.6901408450704226	 0.0015997
	7	 	12	 	 400	  11	   0.6339622641509434	 0.0025848
	7	 	12	 	 400	  16	   0.6417910447761193	 0.0036923
	7	 	12	 	 400	  21	   0.6007905138339921	 0.0047756
	7	 	12	 	 400	  26	   0.6307692307692309	 0.0055239
	7	 	12	 	 400	  31	   0.611764705882353	 0.0068154
	7	 	12	 	 400	  36	   0.611764705882353	 0.0074716
	7	 	12	 	 400	  41	   0.5896414342629481	 0.0085958
	7	 	12	 	 400	  46	   0.6147859922178989	 0.0094854
	7	 	12	 	 600	  1	   0.45925925925925926	 6.143E-4
	7	 	12	 	 600	  6	   0.6597222222222222	 0.0015166
	7	 	12	 	 600	  11	   0.6417910447761193	 0.0025104
	7	 	12	 	 600	  16	   0.6217228464419475	 0.0033397
	7	 	12	 	 600	  21	   0.6046511627906976	 0.0041508
	7	 	12	 	 600	  26	   0.6259541984732825	 0.0049496
	7	 	12	 	 600	  31	   0.5968992248062015	 0.0058453
	7	 	12	 	 600	  36	   0.6159695817490494	 0.0066206
	7	 	12	 	 600	  41	   0.6332046332046332	 0.0073912
	7	 	12	 	 600	  46	   0.6230769230769231	 0.0084659
	7	 	12	 	 800	  1	   0.490566037735849	 6.347E-4
	7	 	12	 	 800	  6	   0.6592592592592593	 0.0014112
	7	 	12	 	 800	  11	   0.622568093385214	 0.0022908
	7	 	12	 	 800	  16	   0.6113207547169811	 0.0029532
	7	 	12	 	 800	  21	   0.6307692307692309	 0.004727
	7	 	12	 	 800	  26	   0.6539923954372624	 0.0047853
	7	 	12	 	 800	  31	   0.6147859922178989	 0.0055603
	7	 	12	 	 800	  36	   0.6415094339622641	 0.0065705
	7	 	12	 	 800	  41	   0.622568093385214	 0.0072952
	7	 	12	 	 800	  46	   0.6070038910505836	 0.0081309
	9	 	12	 	 0	  1	   0.5390625	 0.001305
	9	 	12	 	 0	  6	   0.5959183673469387	 0.0054343
	9	 	12	 	 0	  11	   0.23711340206185566	 0.0097341
	9	 	12	 	 0	  16	   0.3867924528301887	 0.0148416
	9	 	12	 	 0	  21	   0.33170731707317075	 0.0189346
	9	 	12	 	 0	  26	   0.4166666666666667	 0.0213222
	9	 	12	 	 0	  31	   0.3943661971830986	 0.0254076
	9	 	12	 	 0	  36	   0.44545454545454544	 0.0284216
	9	 	12	 	 0	  41	   0.40186915887850466	 0.0335396
	9	 	12	 	 0	  46	   0.4311926605504587	 0.0408322
	9	 	12	 	 200	  1	   0.5395683453237409	 6.332E-4
	9	 	12	 	 200	  6	   0.65	 0.0018937
	9	 	12	 	 200	  11	   0.6377952755905512	 0.0033088
	9	 	12	 	 200	  16	   0.6692307692307693	 0.004504
	9	 	12	 	 200	  21	   0.6428571428571429	 0.0056329
	9	 	12	 	 200	  26	   0.681992337164751	 0.0073082
	9	 	12	 	 200	  31	   0.6666666666666666	 0.0083578
	9	 	12	 	 200	  36	   0.65625	 0.0096585
	9	 	12	 	 200	  41	   0.6349206349206349	 0.0110889
	9	 	12	 	 200	  46	   0.6456692913385826	 0.0122774
	9	 	12	 	 400	  1	   0.5535055350553505	 6.461E-4
	9	 	12	 	 400	  6	   0.6884057971014492	 0.0018084
	9	 	12	 	 400	  11	   0.6842105263157896	 0.0027362
	9	 	12	 	 400	  16	   0.6959706959706959	 0.0037341
	9	 	12	 	 400	  21	   0.6692307692307693	 0.0050976
	9	 	12	 	 400	  26	   0.6992481203007519	 0.0059761
	9	 	12	 	 400	  31	   0.6893939393939394	 0.0070956
	9	 	12	 	 400	  36	   0.7063197026022304	 0.0082206
	9	 	12	 	 400	  41	   0.6768060836501901	 0.0093168
	9	 	12	 	 400	  46	   0.6666666666666667	 0.0108161
	9	 	12	 	 600	  1	   0.5393258426966292	 6.712E-4
	9	 	12	 	 600	  6	   0.6986301369863013	 0.0016066
	9	 	12	 	 600	  11	   0.6766917293233082	 0.0025906
	9	 	12	 	 600	  16	   0.6840148698884759	 0.00377
	9	 	12	 	 600	  21	   0.6914498141263942	 0.0047226
	9	 	12	 	 600	  26	   0.6865671641791044	 0.0056617
	9	 	12	 	 600	  31	   0.6741573033707865	 0.0069822
	9	 	12	 	 600	  36	   0.6765799256505577	 0.0079735
	9	 	12	 	 600	  41	   0.6641509433962264	 0.0091364
	9	 	12	 	 600	  46	   0.6740740740740742	 0.0100146
	9	 	12	 	 800	  1	   0.5535055350553505	 6.433E-4
	9	 	12	 	 800	  6	   0.5895522388059701	 0.0015324
	9	 	12	 	 800	  11	   0.5564516129032258	 0.002459
	9	 	12	 	 800	  16	   0.6142322097378278	 0.003462
	9	 	12	 	 800	  21	   0.6060606060606061	 0.0043437
	9	 	12	 	 800	  26	   0.6194029850746269	 0.0071819
	9	 	12	 	 800	  31	   0.6165413533834586	 0.0063339
	9	 	12	 	 800	  36	   0.6090225563909775	 0.0071629
	9	 	12	 	 800	  41	   0.6335877862595419	 0.0082832
	9	 	12	 	 800	  46	   0.6106870229007633	 0.0091868
 Balio hoberenak: 
BSPB = 9 NESB = 12 NF = 400 NI = 36 hurrengo puntuazioarekin 0.7063197026022304 eta 0.0082206 segundu behar izan ditu
Exekuzio denbora: 287.4262556 segundu
